"","V1","V2"
"8237","hsa:5994","hsa:3109"
"8238","hsa:5994","hsa:3111"
"8239","hsa:5994","hsa:3112"
"8240","hsa:5994","hsa:3113"
"8241","hsa:5994","hsa:3115"
"8242","hsa:5994","hsa:3117"
"8243","hsa:5994","hsa:3118"
"8244","hsa:5994","hsa:3119"
"8245","hsa:5994","hsa:3122"
"8246","hsa:5994","hsa:3123"
"8247","hsa:5994","hsa:3125"
"8248","hsa:5994","hsa:3126"
"8249","hsa:5994","hsa:3127"
"8250","hsa:5994","hsa:972"
"8251","hsa:8625","hsa:3108"
"8252","hsa:8625","hsa:3109"
"8253","hsa:8625","hsa:3111"
"8254","hsa:8625","hsa:3112"
"8255","hsa:8625","hsa:3113"
"8256","hsa:8625","hsa:3115"
"8257","hsa:8625","hsa:3117"
"8258","hsa:8625","hsa:3118"
"8259","hsa:8625","hsa:3119"
"8260","hsa:8625","hsa:3122"
"8261","hsa:8625","hsa:3123"
"8262","hsa:8625","hsa:3125"
"8263","hsa:8625","hsa:3126"
"8264","hsa:8625","hsa:3127"
"8265","hsa:8625","hsa:972"
"8266","hsa:4261","hsa:5993"
"8267","hsa:4261","hsa:5994"
"8268","hsa:4261","hsa:8625"
"8269","hsa:4261","hsa:1385"
"8270","hsa:4261","hsa:4800"
"8271","hsa:4261","hsa:4801"
"8272","hsa:4261","hsa:4802"
"8273","hsa:4261","hsa:3108"
"8274","hsa:4261","hsa:3109"
"8275","hsa:4261","hsa:3111"
"8276","hsa:4261","hsa:3112"
"8277","hsa:4261","hsa:3113"
"8278","hsa:4261","hsa:3115"
"8279","hsa:4261","hsa:3117"
"8280","hsa:4261","hsa:3118"
"8281","hsa:4261","hsa:3119"
"8282","hsa:4261","hsa:3122"
"8283","hsa:4261","hsa:3123"
"8284","hsa:4261","hsa:3125"
"8285","hsa:4261","hsa:3126"
"8286","hsa:4261","hsa:3127"
"8287","hsa:5641","hsa:972"
"8288","hsa:6892","hsa:3105"
"8289","hsa:6892","hsa:3106"
"8290","hsa:6892","hsa:3107"
"8291","hsa:6892","hsa:3133"
"8292","hsa:6892","hsa:3134"
"8293","hsa:6892","hsa:3135"
"8294","hsa:6892","hsa:6890"
"8295","hsa:6892","hsa:6891"
"8296","hsa:6892","hsa:2923"
"8297","hsa:6892","hsa:811"
"8298","hsa:2923","hsa:3105"
"8299","hsa:2923","hsa:3106"
"8300","hsa:2923","hsa:3107"
"8301","hsa:2923","hsa:3133"
"8302","hsa:2923","hsa:3134"
"8303","hsa:2923","hsa:3135"
"8304","hsa:3320","hsa:114548"
"8305","hsa:3320","hsa:3605"
"8306","hsa:3320","hsa:112744"
"8307","hsa:3320","hsa:59067"
"8308","hsa:3320","hsa:50616"
"8309","hsa:3326","hsa:114548"
"8310","hsa:3326","hsa:3605"
"8311","hsa:3326","hsa:112744"
"8312","hsa:3326","hsa:59067"
"8313","hsa:3326","hsa:50616"
"8314","hsa:3303","hsa:7097"
"8315","hsa:3304","hsa:7097"
"8316","hsa:3305","hsa:7097"
"8317","hsa:3306","hsa:7097"
"8318","hsa:3310","hsa:7097"
"8319","hsa:3312","hsa:7097"
"8320","hsa:1326","hsa:4790"
"8321","hsa:1326","hsa:5604"
"8322","hsa:1326","hsa:5605"
"8323","hsa:1326","hsa:5609"
"8324","hsa:1326","hsa:6416"
"8325","hsa:6696","hsa:3665"
"8326","hsa:3665","hsa:3439"
"8327","hsa:3665","hsa:3440"
"8328","hsa:3665","hsa:3441"
"8329","hsa:3665","hsa:3442"
"8330","hsa:3665","hsa:3443"
"8331","hsa:3665","hsa:3444"
"8332","hsa:3665","hsa:3445"
"8333","hsa:3665","hsa:3446"
"8334","hsa:3665","hsa:3447"
"8335","hsa:3665","hsa:3448"
"8336","hsa:3665","hsa:3449"
"8337","hsa:3665","hsa:3451"
"8338","hsa:3665","hsa:3452"
"8339","hsa:3665","hsa:3456"
"8340","hsa:3663","hsa:7124"
"8341","hsa:3663","hsa:3553"
"8342","hsa:3663","hsa:3569"
"8343","hsa:3663","hsa:3592"
"8344","hsa:3663","hsa:3593"
"8345","hsa:3663","hsa:3576"
"8346","hsa:3663","hsa:6352"
"8347","hsa:3663","hsa:414062"
"8348","hsa:3663","hsa:6348"
"8349","hsa:3663","hsa:6349"
"8350","hsa:3663","hsa:388372"
"8351","hsa:3663","hsa:6351"
"8352","hsa:3663","hsa:9560"
"8353","hsa:29110","hsa:3665"
"8354","hsa:29110","hsa:3661"
"8355","hsa:29110","hsa:4790"
"8356","hsa:29110","hsa:5970"
"8357","hsa:9641","hsa:3665"
"8358","hsa:9641","hsa:3661"
"8359","hsa:9641","hsa:29110"
"8360","hsa:9641","hsa:10010"
"8361","hsa:9641","hsa:6772"
"8362","hsa:9641","hsa:1540"
"8363","hsa:3661","hsa:958"
"8364","hsa:3661","hsa:941"
"8365","hsa:3661","hsa:942"
"8366","hsa:3661","hsa:3456"
"8367","hsa:3661","hsa:3627"
"8368","hsa:3661","hsa:6373"
"8369","hsa:3661","hsa:4283"
"8370","hsa:3661","hsa:3439"
"8371","hsa:3661","hsa:3440"
"8372","hsa:3661","hsa:3441"
"8373","hsa:3661","hsa:3442"
"8374","hsa:3661","hsa:3443"
"8375","hsa:3661","hsa:3444"
"8376","hsa:3661","hsa:3445"
"8377","hsa:3661","hsa:3446"
"8378","hsa:3661","hsa:3447"
"8379","hsa:3661","hsa:3448"
"8380","hsa:3661","hsa:3449"
"8381","hsa:3661","hsa:3451"
"8382","hsa:3661","hsa:3452"
"8383","hsa:7100","hsa:4615"
"8384","hsa:7100","hsa:4790"
"8385","hsa:7100","hsa:5970"
"8386","hsa:7098","hsa:148022"
"8387","hsa:7096","hsa:7097"
"8388","hsa:7096","hsa:4615"
"8389","hsa:54106","hsa:4615"
"8390","hsa:51284","hsa:4615"
"8391","hsa:51311","hsa:4615"
"8392","hsa:6416","hsa:5599"
"8393","hsa:6416","hsa:5601"
"8394","hsa:6416","hsa:5602"
"8395","hsa:6416","hsa:1432"
"8396","hsa:6416","hsa:5600"
"8397","hsa:6416","hsa:5603"
"8398","hsa:6416","hsa:6300"
"8399","hsa:5606","hsa:1432"
"8400","hsa:5606","hsa:5600"
"8401","hsa:5606","hsa:5603"
"8402","hsa:5606","hsa:6300"
"8403","hsa:29108","hsa:834"
"8404","hsa:29108","hsa:3606"
"8405","hsa:29108","hsa:3553"
"8406","hsa:834","hsa:3553"
"8407","hsa:834","hsa:3606"
"8408","hsa:834","hsa:79792"
"8409","hsa:834","hsa:90865"
"8410","hsa:834","hsa:840"
"8411","hsa:10392","hsa:55054"
"8412","hsa:10392","hsa:8767"
"8413","hsa:10392","hsa:3552"
"8414","hsa:10392","hsa:3553"
"8415","hsa:64127","hsa:8767"
"8416","hsa:64127","hsa:9140"
"8417","hsa:64127","hsa:9474"
"8418","hsa:64127","hsa:55054"
"8419","hsa:64127","hsa:57506"
"8420","hsa:64127","hsa:22861"
"8421","hsa:8767","hsa:8517"
"8422","hsa:8767","hsa:10454"
"8423","hsa:8767","hsa:23118"
"8424","hsa:8767","hsa:257397"
"8425","hsa:8767","hsa:7187"
"8426","hsa:8767","hsa:4790"
"8427","hsa:8767","hsa:5970"
"8428","hsa:8767","hsa:1432"
"8429","hsa:8767","hsa:5600"
"8430","hsa:8767","hsa:5603"
"8431","hsa:8767","hsa:6300"
"8432","hsa:8767","hsa:5594"
"8433","hsa:8767","hsa:5595"
"8434","hsa:8767","hsa:5599"
"8435","hsa:8767","hsa:5601"
"8436","hsa:8767","hsa:5602"
"8437","hsa:22861","hsa:29108"
"8438","hsa:114548","hsa:22900"
"8439","hsa:114548","hsa:29108"
"8440","hsa:114548","hsa:834"
"8441","hsa:114548","hsa:3553"
"8442","hsa:58484","hsa:29108"
"8443","hsa:58484","hsa:3606"
"8444","hsa:58484","hsa:3553"
"8445","hsa:58484","hsa:834"
"8446","hsa:10910","hsa:114548"
"8447","hsa:10910","hsa:3320"
"8448","hsa:10910","hsa:3326"
"8449","hsa:10910","hsa:10392"
"8450","hsa:152138","hsa:29108"
"8451","hsa:4210","hsa:9051"
"8452","hsa:4210","hsa:29108"
"8453","hsa:4671","hsa:58484"
"8454","hsa:4671","hsa:840"
"8455","hsa:4671","hsa:834"
"8456","hsa:9447","hsa:29108"
"8457","hsa:7158","hsa:9447"
"8458","hsa:91662","hsa:29108"
"8459","hsa:91662","hsa:4790"
"8460","hsa:91662","hsa:5970"
"8461","hsa:222545","hsa:23236"
"8462","hsa:222545","hsa:5330"
"8463","hsa:222545","hsa:5331"
"8464","hsa:222545","hsa:5332"
"8465","hsa:846","hsa:23236"
"8466","hsa:846","hsa:5330"
"8467","hsa:846","hsa:5331"
"8468","hsa:846","hsa:5332"
"8469","hsa:837","hsa:79792"
"8470","hsa:79792","hsa:114548"
"8471","hsa:57506","hsa:7187"
"8472","hsa:57506","hsa:114548"
"8473","hsa:57506","hsa:55669"
"8474","hsa:57506","hsa:9927"
"8475","hsa:57506","hsa:4790"
"8476","hsa:57506","hsa:5970"
"8477","hsa:57506","hsa:340061"
"8478","hsa:57506","hsa:1147"
"8479","hsa:57506","hsa:3551"
"8480","hsa:57506","hsa:8517"
"8481","hsa:57506","hsa:7189"
"8482","hsa:57506","hsa:6885"
"8483","hsa:57506","hsa:10454"
"8484","hsa:57506","hsa:23118"
"8485","hsa:7416","hsa:706"
"8486","hsa:7416","hsa:6770"
"8487","hsa:7417","hsa:706"
"8488","hsa:7417","hsa:6770"
"8489","hsa:7419","hsa:706"
"8490","hsa:7419","hsa:6770"
"8491","hsa:55914","hsa:64127"
"8492","hsa:140609","hsa:114548"
"8493","hsa:79184","hsa:114548"
"8494","hsa:107181291","hsa:9447"
"8495","hsa:260434","hsa:29108"
"8496","hsa:10628","hsa:25828"
"8497","hsa:10628","hsa:7295"
"8498","hsa:10628","hsa:114548"
"8499","hsa:10616","hsa:8767"
"8500","hsa:55072","hsa:8767"
"8501","hsa:81858","hsa:8767"
"8502","hsa:55054","hsa:9474"
"8503","hsa:55054","hsa:9140"
"8504","hsa:55054","hsa:11337"
"8505","hsa:55054","hsa:11345"
"8506","hsa:55054","hsa:23710"
"8507","hsa:9140","hsa:11337"
"8508","hsa:9140","hsa:11345"
"8509","hsa:9140","hsa:23710"
"8510","hsa:9474","hsa:9140"
"8511","hsa:9474","hsa:11337"
"8512","hsa:9474","hsa:11345"
"8513","hsa:9474","hsa:23710"
"8514","hsa:10135","hsa:1536"
"8515","hsa:3428","hsa:9447"
"8516","hsa:3428","hsa:29108"
"8517","hsa:3428","hsa:340061"
"8518","hsa:340061","hsa:29110"
"8519","hsa:340061","hsa:9641"
"8520","hsa:171389","hsa:29108"
"8521","hsa:199713","hsa:29108"
"8522","hsa:84674","hsa:8767"
"8523","hsa:7205","hsa:8767"
"8524","hsa:79671","hsa:57506"
"8525","hsa:64170","hsa:8767"
"8526","hsa:64170","hsa:8915"
"8527","hsa:64170","hsa:8517"
"8528","hsa:64170","hsa:1147"
"8529","hsa:64170","hsa:3551"
"8530","hsa:64170","hsa:1432"
"8531","hsa:64170","hsa:5600"
"8532","hsa:64170","hsa:5603"
"8533","hsa:64170","hsa:6300"
"8534","hsa:64170","hsa:5599"
"8535","hsa:64170","hsa:5601"
"8536","hsa:64170","hsa:5602"
"8537","hsa:64170","hsa:5594"
"8538","hsa:64170","hsa:5595"
"8539","hsa:64170","hsa:841"
"8540","hsa:64170","hsa:5290"
"8541","hsa:64170","hsa:5291"
"8542","hsa:64170","hsa:5293"
"8543","hsa:64170","hsa:5295"
"8544","hsa:64170","hsa:5296"
"8545","hsa:64170","hsa:8503"
"8546","hsa:64170","hsa:4790"
"8547","hsa:64170","hsa:5970"
"8548","hsa:114769","hsa:834"
"8549","hsa:440068","hsa:834"
"8550","hsa:59082","hsa:834"
"8551","hsa:838","hsa:79792"
"8552","hsa:56919","hsa:57506"
"8553","hsa:11035","hsa:10059"
"8554","hsa:11035","hsa:197259"
"8555","hsa:6041","hsa:56919"
"8556","hsa:81030","hsa:29110"
"8557","hsa:81030","hsa:9641"
"8558","hsa:81030","hsa:3661"
"8559","hsa:81030","hsa:3665"
"8560","hsa:81030","hsa:8737"
"8561","hsa:81030","hsa:11035"
"8562","hsa:93978","hsa:2207"
"8563","hsa:26253","hsa:2207"
"8564","hsa:26253","hsa:338339"
"8565","hsa:26253","hsa:6850"
"8566","hsa:338339","hsa:2207"
"8567","hsa:2207","hsa:338339"
"8568","hsa:2207","hsa:6850"
"8569","hsa:4046","hsa:23365"
"8570","hsa:4046","hsa:9641"
"8571","hsa:4046","hsa:1540"
"8572","hsa:4046","hsa:22800"
"8573","hsa:4046","hsa:22808"
"8574","hsa:4046","hsa:3265"
"8575","hsa:4046","hsa:3845"
"8576","hsa:4046","hsa:4893"
"8577","hsa:4046","hsa:6237"
"8578","hsa:4046","hsa:6714"
"8579","hsa:4046","hsa:5894"
"8580","hsa:8844","hsa:5894"
"8581","hsa:1263","hsa:5894"
"8582","hsa:22800","hsa:5894"
"8583","hsa:22808","hsa:5894"
"8584","hsa:6237","hsa:5894"
"8585","hsa:23365","hsa:22800"
"8586","hsa:23365","hsa:22808"
"8587","hsa:23365","hsa:3265"
"8588","hsa:23365","hsa:3845"
"8589","hsa:23365","hsa:4893"
"8590","hsa:23365","hsa:6237"
"8591","hsa:23365","hsa:387"
"8592","hsa:602","hsa:4790"
"8593","hsa:602","hsa:3586"
"8594","hsa:602","hsa:6361"
"8595","hsa:602","hsa:6367"
"8596","hsa:602","hsa:3569"
"8597","hsa:602","hsa:3592"
"8598","hsa:602","hsa:3593"
"8599","hsa:602","hsa:51561"
"8600","hsa:9261","hsa:4046"
"8601","hsa:4775","hsa:3558"
"8602","hsa:4775","hsa:3586"
"8603","hsa:4775","hsa:1959"
"8604","hsa:4775","hsa:1960"
"8605","hsa:4775","hsa:5743"
"8606","hsa:4775","hsa:53342"
"8607","hsa:4775","hsa:30009"
"8608","hsa:4775","hsa:3458"
"8609","hsa:4775","hsa:3594"
"8610","hsa:4775","hsa:3595"
"8611","hsa:4775","hsa:2625"
"8612","hsa:4775","hsa:3559"
"8613","hsa:4775","hsa:3566"
"8614","hsa:4775","hsa:3565"
"8615","hsa:4775","hsa:3567"
"8616","hsa:4775","hsa:3596"
"8617","hsa:4775","hsa:3605"
"8618","hsa:4775","hsa:112744"
"8619","hsa:4775","hsa:59067"
"8620","hsa:4775","hsa:50616"
"8621","hsa:4775","hsa:3576"
"8622","hsa:4776","hsa:3558"
"8623","hsa:4776","hsa:3586"
"8624","hsa:4776","hsa:1959"
"8625","hsa:4776","hsa:1960"
"8626","hsa:4776","hsa:5743"
"8627","hsa:4776","hsa:53342"
"8628","hsa:4776","hsa:3576"
"8629","hsa:868","hsa:64581"
"8630","hsa:868","hsa:6850"
"8631","hsa:868","hsa:93978"
"8632","hsa:51266","hsa:6850"
"8633","hsa:4193","hsa:3659"
"8634","hsa:4193","hsa:3592"
"8635","hsa:4193","hsa:3593"
"8636","hsa:4193","hsa:7157"
"8637","hsa:3659","hsa:3592"
"8638","hsa:3659","hsa:3593"
"8639","hsa:3659","hsa:3456"
"8640","hsa:163688","hsa:5530"
"8641","hsa:163688","hsa:5532"
"8642","hsa:163688","hsa:5533"
"8643","hsa:163688","hsa:5534"
"8644","hsa:163688","hsa:5535"
"8645","hsa:163688","hsa:815"
"8646","hsa:163688","hsa:816"
"8647","hsa:163688","hsa:817"
"8648","hsa:163688","hsa:818"
"8649","hsa:51806","hsa:5530"
"8650","hsa:51806","hsa:5532"
"8651","hsa:51806","hsa:5533"
"8652","hsa:51806","hsa:5534"
"8653","hsa:51806","hsa:5535"
"8654","hsa:51806","hsa:815"
"8655","hsa:51806","hsa:816"
"8656","hsa:51806","hsa:817"
"8657","hsa:51806","hsa:818"
"8658","hsa:801","hsa:5530"
"8659","hsa:801","hsa:5532"
"8660","hsa:801","hsa:5533"
"8661","hsa:801","hsa:5534"
"8662","hsa:801","hsa:5535"
"8663","hsa:801","hsa:815"
"8664","hsa:801","hsa:816"
"8665","hsa:801","hsa:817"
"8666","hsa:801","hsa:818"
"8667","hsa:805","hsa:5530"
"8668","hsa:805","hsa:5532"
"8669","hsa:805","hsa:5533"
"8670","hsa:805","hsa:5534"
"8671","hsa:805","hsa:5535"
"8672","hsa:805","hsa:815"
"8673","hsa:805","hsa:816"
"8674","hsa:805","hsa:817"
"8675","hsa:805","hsa:818"
"8676","hsa:808","hsa:5530"
"8677","hsa:808","hsa:5532"
"8678","hsa:808","hsa:5533"
"8679","hsa:808","hsa:5534"
"8680","hsa:808","hsa:5535"
"8681","hsa:808","hsa:815"
"8682","hsa:808","hsa:816"
"8683","hsa:808","hsa:817"
"8684","hsa:808","hsa:818"
"8685","hsa:810","hsa:5530"
"8686","hsa:810","hsa:5532"
"8687","hsa:810","hsa:5533"
"8688","hsa:810","hsa:5534"
"8689","hsa:810","hsa:5535"
"8690","hsa:810","hsa:815"
"8691","hsa:810","hsa:816"
"8692","hsa:810","hsa:817"
"8693","hsa:810","hsa:818"
"8694","hsa:91860","hsa:5530"
"8695","hsa:91860","hsa:5532"
"8696","hsa:91860","hsa:5533"
"8697","hsa:91860","hsa:5534"
"8698","hsa:91860","hsa:5535"
"8699","hsa:91860","hsa:815"
"8700","hsa:91860","hsa:816"
"8701","hsa:91860","hsa:817"
"8702","hsa:91860","hsa:818"
"8703","hsa:3674","hsa:6714"
"8704","hsa:915","hsa:7535"
"8705","hsa:915","hsa:841"
"8706","hsa:916","hsa:7535"
"8707","hsa:916","hsa:841"
"8708","hsa:917","hsa:7535"
"8709","hsa:917","hsa:841"
"8710","hsa:5598","hsa:4780"
"8711","hsa:1051","hsa:4261"
"8712","hsa:919","hsa:7535"
"8713","hsa:919","hsa:841"
"8714","hsa:6775","hsa:30009"
"8715","hsa:6775","hsa:3458"
"8716","hsa:6775","hsa:3594"
"8717","hsa:6775","hsa:3595"
"8718","hsa:6775","hsa:3558"
"8719","hsa:6778","hsa:2625"
"8720","hsa:6778","hsa:3559"
"8721","hsa:6778","hsa:3566"
"8722","hsa:6778","hsa:3565"
"8723","hsa:6778","hsa:3558"
"8724","hsa:6778","hsa:3586"
"8725","hsa:2625","hsa:3559"
"8726","hsa:2625","hsa:3566"
"8727","hsa:2625","hsa:3565"
"8728","hsa:2625","hsa:3558"
"8729","hsa:2625","hsa:3567"
"8730","hsa:2625","hsa:3596"
"8731","hsa:2625","hsa:4094"
"8732","hsa:2625","hsa:30009"
"8733","hsa:2625","hsa:3594"
"8734","hsa:2625","hsa:3595"
"8735","hsa:2625","hsa:6097"
"8736","hsa:2625","hsa:3458"
"8737","hsa:2625","hsa:2625"
"8738","hsa:30009","hsa:3458"
"8739","hsa:30009","hsa:3594"
"8740","hsa:30009","hsa:3595"
"8741","hsa:30009","hsa:2625"
"8742","hsa:30009","hsa:3565"
"8743","hsa:30009","hsa:864"
"8744","hsa:30009","hsa:861"
"8745","hsa:30009","hsa:3567"
"8746","hsa:6776","hsa:2625"
"8747","hsa:6776","hsa:3559"
"8748","hsa:6776","hsa:3566"
"8749","hsa:6776","hsa:3565"
"8750","hsa:6776","hsa:3558"
"8751","hsa:6776","hsa:50943"
"8752","hsa:6776","hsa:595"
"8753","hsa:4094","hsa:3559"
"8754","hsa:4094","hsa:3566"
"8755","hsa:4094","hsa:3565"
"8756","hsa:182","hsa:4851"
"8757","hsa:182","hsa:4853"
"8758","hsa:3714","hsa:4851"
"8759","hsa:3714","hsa:4853"
"8760","hsa:4851","hsa:55534"
"8761","hsa:4851","hsa:84441"
"8762","hsa:4851","hsa:9794"
"8763","hsa:4851","hsa:11317"
"8764","hsa:4851","hsa:3516"
"8765","hsa:4853","hsa:55534"
"8766","hsa:4853","hsa:84441"
"8767","hsa:4853","hsa:9794"
"8768","hsa:4853","hsa:11317"
"8769","hsa:4853","hsa:3516"
"8770","hsa:55534","hsa:30009"
"8771","hsa:55534","hsa:2625"
"8772","hsa:55534","hsa:3565"
"8773","hsa:84441","hsa:30009"
"8774","hsa:84441","hsa:2625"
"8775","hsa:84441","hsa:3565"
"8776","hsa:9794","hsa:30009"
"8777","hsa:9794","hsa:2625"
"8778","hsa:9794","hsa:3565"
"8779","hsa:11317","hsa:30009"
"8780","hsa:11317","hsa:2625"
"8781","hsa:11317","hsa:3565"
"8782","hsa:11317","hsa:1380"
"8783","hsa:11317","hsa:3280"
"8784","hsa:11317","hsa:2208"
"8785","hsa:11317","hsa:864"
"8786","hsa:11317","hsa:4609"
"8787","hsa:3516","hsa:30009"
"8788","hsa:3516","hsa:2625"
"8789","hsa:3516","hsa:3565"
"8790","hsa:3516","hsa:1380"
"8791","hsa:3516","hsa:3280"
"8792","hsa:3516","hsa:2208"
"8793","hsa:3516","hsa:864"
"8794","hsa:3516","hsa:4609"
"8795","hsa:10683","hsa:4854"
"8796","hsa:28514","hsa:4854"
"8797","hsa:54567","hsa:4854"
"8798","hsa:4854","hsa:55534"
"8799","hsa:4854","hsa:84441"
"8800","hsa:4854","hsa:9794"
"8801","hsa:4854","hsa:11317"
"8802","hsa:4854","hsa:3516"
"8803","hsa:4854","hsa:4790"
"8804","hsa:4854","hsa:5970"
"8805","hsa:2475","hsa:3662"
"8806","hsa:2475","hsa:6097"
"8807","hsa:2475","hsa:6095"
"8808","hsa:2475","hsa:1978"
"8809","hsa:2475","hsa:6198"
"8810","hsa:2475","hsa:6199"
"8811","hsa:6097","hsa:3605"
"8812","hsa:6097","hsa:112744"
"8813","hsa:6097","hsa:59067"
"8814","hsa:6097","hsa:50616"
"8815","hsa:6095","hsa:3605"
"8816","hsa:6095","hsa:112744"
"8817","hsa:6095","hsa:59067"
"8818","hsa:6095","hsa:50616"
"8819","hsa:861","hsa:6097"
"8820","hsa:5914","hsa:50943"
"8821","hsa:50943","hsa:861"
"8822","hsa:50943","hsa:6097"
"8823","hsa:4087","hsa:6097"
"8824","hsa:4087","hsa:6095"
"8825","hsa:4087","hsa:149233"
"8826","hsa:4087","hsa:3594"
"8827","hsa:4087","hsa:50943"
"8828","hsa:4087","hsa:4089"
"8829","hsa:4087","hsa:5054"
"8830","hsa:4088","hsa:6097"
"8831","hsa:4088","hsa:6095"
"8832","hsa:4088","hsa:149233"
"8833","hsa:4088","hsa:3594"
"8834","hsa:4088","hsa:50943"
"8835","hsa:4088","hsa:4089"
"8836","hsa:4088","hsa:5054"
"8837","hsa:4089","hsa:6097"
"8838","hsa:4089","hsa:6095"
"8839","hsa:4089","hsa:149233"
"8840","hsa:4089","hsa:3594"
"8841","hsa:4089","hsa:50943"
"8842","hsa:196","hsa:3605"
"8843","hsa:196","hsa:112744"
"8844","hsa:196","hsa:59067"
"8845","hsa:196","hsa:50616"
"8846","hsa:8986","hsa:10488"
"8847","hsa:8986","hsa:1385"
"8848","hsa:8986","hsa:1386"
"8849","hsa:8986","hsa:1388"
"8850","hsa:8986","hsa:148327"
"8851","hsa:8986","hsa:468"
"8852","hsa:8986","hsa:64764"
"8853","hsa:8986","hsa:84699"
"8854","hsa:8986","hsa:90993"
"8855","hsa:8986","hsa:9586"
"8856","hsa:9252","hsa:10488"
"8857","hsa:9252","hsa:1385"
"8858","hsa:9252","hsa:1386"
"8859","hsa:9252","hsa:1388"
"8860","hsa:9252","hsa:148327"
"8861","hsa:9252","hsa:468"
"8862","hsa:9252","hsa:64764"
"8863","hsa:9252","hsa:84699"
"8864","hsa:9252","hsa:90993"
"8865","hsa:9252","hsa:9586"
"8866","hsa:197259","hsa:192111"
"8867","hsa:192111","hsa:10059"
"8868","hsa:83737","hsa:8837"
"8869","hsa:1499","hsa:595"
"8870","hsa:1499","hsa:4609"
"8871","hsa:1499","hsa:5562"
"8872","hsa:1499","hsa:5563"
"8873","hsa:1499","hsa:5290"
"8874","hsa:1499","hsa:5291"
"8875","hsa:1499","hsa:5293"
"8876","hsa:1499","hsa:5295"
"8877","hsa:1499","hsa:5296"
"8878","hsa:1499","hsa:8503"
"8879","hsa:103910","hsa:60"
"8880","hsa:103910","hsa:71"
"8881","hsa:10398","hsa:60"
"8882","hsa:10398","hsa:71"
"8883","hsa:10627","hsa:60"
"8884","hsa:10627","hsa:71"
"8885","hsa:29895","hsa:60"
"8886","hsa:29895","hsa:71"
"8887","hsa:4633","hsa:60"
"8888","hsa:4633","hsa:71"
"8889","hsa:4636","hsa:60"
"8890","hsa:4636","hsa:71"
"8891","hsa:58498","hsa:60"
"8892","hsa:58498","hsa:71"
"8893","hsa:93408","hsa:60"
"8894","hsa:93408","hsa:71"
"8895","hsa:5578","hsa:5747"
"8896","hsa:5578","hsa:5829"
"8897","hsa:5578","hsa:9564"
"8898","hsa:5578","hsa:5594"
"8899","hsa:5578","hsa:5595"
"8900","hsa:5578","hsa:1432"
"8901","hsa:5578","hsa:5600"
"8902","hsa:5578","hsa:5603"
"8903","hsa:5578","hsa:6300"
"8904","hsa:5578","hsa:5599"
"8905","hsa:5578","hsa:5601"
"8906","hsa:5578","hsa:5602"
"8907","hsa:5578","hsa:1536"
"8908","hsa:5578","hsa:27035"
"8909","hsa:5578","hsa:50507"
"8910","hsa:5578","hsa:2185"
"8911","hsa:5578","hsa:5894"
"8912","hsa:5582","hsa:5747"
"8913","hsa:5582","hsa:5829"
"8914","hsa:5582","hsa:9564"
"8915","hsa:5582","hsa:2185"
"8916","hsa:2909","hsa:387"
"8917","hsa:394","hsa:387"
"8918","hsa:1495","hsa:1499"
"8919","hsa:1496","hsa:1499"
"8920","hsa:29119","hsa:1499"
"8921","hsa:4478","hsa:3383"
"8922","hsa:4478","hsa:60"
"8923","hsa:4478","hsa:71"
"8924","hsa:7430","hsa:3383"
"8925","hsa:7430","hsa:60"
"8926","hsa:7430","hsa:71"
"8927","hsa:10411","hsa:5906"
"8928","hsa:10411","hsa:5908"
"8929","hsa:10411","hsa:83593"
"8930","hsa:11069","hsa:5906"
"8931","hsa:11069","hsa:5908"
"8932","hsa:11069","hsa:83593"
"8933","hsa:7294","hsa:10451"
"8934","hsa:7294","hsa:7409"
"8935","hsa:7294","hsa:7410"
"8936","hsa:83593","hsa:3688"
"8937","hsa:83593","hsa:3676"
"8938","hsa:83593","hsa:3683"
"8939","hsa:83593","hsa:3689"
"8940","hsa:83593","hsa:3684"
"8941","hsa:7070","hsa:2909"
"8942","hsa:7070","hsa:394"
"8943","hsa:7070","hsa:3684"
"8944","hsa:7070","hsa:3689"
"8945","hsa:177","hsa:1536"
"8946","hsa:177","hsa:27035"
"8947","hsa:177","hsa:50507"
"8948","hsa:177","hsa:113026"
"8949","hsa:177","hsa:23236"
"8950","hsa:177","hsa:51196"
"8951","hsa:177","hsa:5330"
"8952","hsa:177","hsa:5331"
"8953","hsa:177","hsa:5332"
"8954","hsa:177","hsa:5333"
"8955","hsa:177","hsa:5335"
"8956","hsa:177","hsa:5336"
"8957","hsa:177","hsa:84812"
"8958","hsa:177","hsa:1729"
"8959","hsa:177","hsa:5290"
"8960","hsa:177","hsa:5291"
"8961","hsa:177","hsa:5293"
"8962","hsa:177","hsa:5295"
"8963","hsa:177","hsa:5296"
"8964","hsa:177","hsa:8503"
"8965","hsa:177","hsa:3717"
"8966","hsa:177","hsa:5579"
"8967","hsa:595","hsa:5925"
"8968","hsa:1019","hsa:5925"
"8969","hsa:1729","hsa:5879"
"8970","hsa:1729","hsa:998"
"8971","hsa:4846","hsa:1432"
"8972","hsa:4846","hsa:5600"
"8973","hsa:4846","hsa:5603"
"8974","hsa:4846","hsa:6300"
"8975","hsa:4846","hsa:5599"
"8976","hsa:4846","hsa:5601"
"8977","hsa:4846","hsa:5602"
"8978","hsa:5292","hsa:4772"
"8979","hsa:7422","hsa:2321"
"8980","hsa:5581","hsa:5594"
"8981","hsa:5581","hsa:5595"
